uid,domain,file_path,var_name,fs_out,BPFO_main_e,BPFO_sb_fr_e,BPFI_main_e,BPFI_sb_fr_e,BSF_main_e,BSF_sb_fr_e,FTF_main_e,BPFI_sbfr_ratio,BPFO_sbfr_ratio,BSF_sbftf_ratio,label,sensor,load_hp,rpm,BPFO,BPFI,BSF,FTF,fr_hz,fault_size_in,bearing_type
B021_2:X224_FE_time:00009,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,53.88485241013037,367.32143748025595,129.70014364031908,588.036574371913,66.39491713775985,,0.0,4.533815906963373,6.81678470016927,3.8527119356416435,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00010,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,39.302569001637536,315.0555378229275,128.28637919580342,453.8551616378633,26.52011795874852,,0.0,3.5378281348571265,8.01615634361715,9.043285610122561,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00011,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,73.76029925302284,329.3826993788403,116.81177194098353,508.7769484890938,78.6470273307747,,0.0,4.35552804340766,4.46558247071295,3.0700543058327647,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00012,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,50.32784941738746,219.73879595548215,101.59447621862486,367.4042668290692,38.2986625138267,,0.0,3.616380343734816,4.366147143167336,5.633599574816363,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00013,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,99.24182284517354,343.4570192063332,72.31867206916961,525.5380635765636,60.152161795540934,,0.0,7.266976128570359,3.4608092572237212,4.0310294024254025,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00014,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,64.71524763385789,270.99253657315614,99.24585106157593,494.064459020923,48.76244781180465,,0.0,4.978187538684982,4.187460397375928,4.003816515865197,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00015,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,71.27542688852606,310.7066832185815,98.86281554082564,480.66836149826884,30.470131404708745,,0.0,4.861973218836517,4.359239878065173,8.047345699605142,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00016,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,49.59488303574343,320.287181368662,90.38296491862931,547.3201044127999,43.46357475151821,,0.0,6.055567051883566,6.458069094302097,4.935196318198751,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00017,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,37.68709752652463,259.88457357054375,84.47244065262832,502.5407773536337,63.86798772305822,,0.0,5.949168432580353,6.895850055516583,2.892138857425379,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00018,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,30.519273985638915,293.6737385609755,83.00666065884414,497.5076608260399,25.84733409937357,,0.0,5.993587223931189,9.622566339525836,8.156975096811163,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00019,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,78.05870915324296,321.9340196535032,117.83621136927367,549.6671728428176,74.36681404936493,,0.0,4.664671126605365,4.124254976103821,3.369705914779106,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00020,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,83.48525612390489,241.51135142664518,75.00059207291622,398.1208550498211,35.14515641716952,,0.0,5.308236162492752,2.892862316529345,6.944320258827572,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00021,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,59.44404031494912,400.95461262671427,214.2405226878728,580.3474182647257,76.9936401727388,,0.0,2.708859234395326,6.745076722617747,3.0948160584332784,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00022,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,83.61993973166781,247.61548495357977,68.18699409267401,554.5828500156465,47.24714338343447,,0.0,8.133264376809223,2.9612014281302454,6.093961693460992,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00023,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,58.99857394282509,279.7349040844852,126.61721244094166,511.01159845240846,57.40847715569838,,0.0,4.035877813142986,4.741384162193029,3.168029222029548,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00024,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,59.783588899630125,383.30519584810327,137.69906441532027,520.1458435879507,38.472160009983696,,0.0,3.777410150145361,6.411545424140215,5.563098473458219,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00025,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,81.87006386942048,283.7678400973297,117.99488108706511,404.30134500163604,22.28923396422619,,0.0,3.4264312254640386,3.466075714194241,11.926521866913339,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00026,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,42.97371117896034,283.7742442721215,104.09056079644031,492.6596768724586,38.88500269684734,,0.0,4.732990898530221,6.603438159910555,5.394014106069303,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00027,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,85.0163489126747,358.14235954682414,99.31001609304107,677.2669765594775,53.79032716848797,,0.0,6.819724768999765,4.212629266339034,4.83885808230161,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00028,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,54.83122006033127,370.3250835580807,85.04259488670125,604.1036615438713,85.5296768261627,,0.0,7.10354219963177,6.753909235479509,2.772291983117604,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00029,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,79.66589205857642,317.10291864384203,77.56838040926687,581.3575792597594,56.19656913670596,,0.0,7.494775270443913,3.9804100657114825,3.6104536785752064,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_2:X224_FE_time:00030,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_2.mat,X224_FE_time,32000,49.957746804660395,311.2382040292944,77.35122541978953,485.9623078257943,63.40272935543406,,0.0,6.282541810920888,6.230028853107923,3.5781967658171028,B,FE,2.0,1754,104.795,158.305,68.895,11.644,29.233,0.021,DE
B021_3:X225_BA_time:00000,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,39.464717108680695,209.14563116430202,48.44920550322561,455.0743260202196,24.063569272179283,,0.0,9.392812973783894,5.299559872387839,9.219220506006032,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00001,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,33.329715647343654,226.75068742932876,90.67277962320232,500.2718502867103,27.882239453039233,,0.0,5.517332239792673,6.803258984521237,8.366062250943113,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00002,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,35.882311162984365,247.96721568204737,43.120523790050534,424.3083997962998,12.2070302345929,,0.0,9.840056717822224,6.91056979456347,21.60840937865778,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00003,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,32.22626802209702,205.04057485058604,69.52925179108779,449.22741848437704,14.268665022088147,,0.0,6.460984505257667,6.362529310250666,16.08927293043612,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00004,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,25.82956175198165,193.1122816700537,59.822896741094645,372.37544886466617,17.280476731162924,,0.0,6.224630854574904,7.47640565969874,9.434054136425642,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00005,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,25.951396968272736,206.89646780260094,99.37149910873602,453.5870374974749,25.984290218534195,,0.0,4.564558666878347,7.972459750646382,7.189558742721723,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00006,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,48.41102989267421,233.89039577438493,38.00618659141156,418.846450158258,12.833394770702796,,0.0,11.020480814376329,4.831345176768866,18.186227313538595,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00007,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,25.319769523933346,195.30391782587031,49.81500939007948,343.22833764663034,15.030633942064014,,0.0,6.890058676070094,7.713495086962011,13.262656090191863,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00008,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,30.221367948368865,209.0994323530996,83.96669902716256,405.9919922291547,14.232227181883424,,0.0,4.835154852256601,6.918926790816737,16.44048783765277,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00009,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,30.04488938471466,196.39390506725624,58.44372505088808,476.4842424604179,29.524000398408845,,0.0,8.152872563231277,6.53668258027176,6.729221897174922,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00010,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,41.613664381793484,245.30222035081312,31.445675740177272,451.5430803171665,16.38034225395133,,0.0,14.359465003966902,5.894751735877795,14.987287276049143,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00011,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,24.631755670915865,211.3101541358783,58.47614640017034,285.01222482066294,17.519459079543424,,0.0,4.873991231744927,8.578769494104083,12.270397907773319,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00012,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,35.369608440468966,217.6828727901236,62.87580787645183,400.3369292995914,10.73612479091933,,0.0,6.367105931843225,6.15451746254156,20.786945257533887,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00013,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,47.20468223540272,227.03969557072793,63.66692450083411,450.01646794828645,13.08269299586269,,0.0,7.068292861270388,4.809685921377773,16.770987278622684,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00014,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,19.268926246550876,183.22183468814467,56.87702276797546,374.01497349968287,21.708379538183124,,0.0,6.5758535749214975,9.508668637980865,8.691880730028986,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00015,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,16.712576300669276,184.68267040299594,55.351044906741635,351.586416660961,25.551943916294118,,0.0,6.351938201949618,11.050520702520298,6.985860735322814,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00016,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,23.553185267846864,199.69293030702886,52.836735504410996,390.4532633068479,16.190798128489998,,0.0,7.38980672404054,8.478383201088112,12.589194125200528,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00017,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,21.74494660007131,185.71242054708785,66.62421871815876,467.8144156554981,12.64236772880328,,0.0,7.0216870780053595,8.540486392662782,16.82465232910381,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00018,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,36.66674241592319,187.79982525677684,60.192275832446235,383.72085402140806,12.182656010151504,,0.0,6.374918520933644,5.121802835018729,20.36743419030057,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00019,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,24.095712688143347,178.86544397238453,59.49655446355343,344.2145844148257,22.086270857526486,,0.0,5.7854540908866525,7.4231232040045825,11.806057555913844,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00020,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,30.56870124311211,233.51238061222693,51.42598374576025,480.24515232345607,22.9975357687979,,0.0,9.338570064069009,7.638936922936597,9.343877761110052,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00021,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,40.08230281612458,184.88002525076865,70.1004013649994,467.75864127611703,28.978182477834878,,0.0,6.672695621820867,4.612510067071143,8.005197079768507,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00022,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,44.8752719402933,188.58622321158958,52.67256080846421,395.2016764366142,9.009138863865903,,0.0,7.5029896092142785,4.202453045020077,24.360325818073882,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00023,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,33.867983861572256,187.2557106068689,53.02738922015735,366.9460674067663,17.129819656781883,,0.0,6.91993463761325,5.528989011339865,12.620300785303817,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00024,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,48.219989553317006,241.73493203577553,64.57921913405883,454.03786652097557,17.8721703234116,,0.0,7.030711622239448,5.0131684862454895,16.30874396938518,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00025,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,35.70959638565871,228.77410433763194,64.9764905681317,479.1447991066977,33.34395516041123,,0.0,7.374125547828503,6.406516104716031,7.655196486190045,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00026,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,39.069734641274096,158.26226219913136,48.15861709104472,312.025385455911,26.049287116695666,,0.0,6.479118469411643,4.0507636832511205,8.846909147670761,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00027,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,15.070163051819037,187.77218552496794,33.394414485185976,348.781360468677,25.050349609212013,,0.0,10.444302313591967,12.459864228363672,10.103843980450808,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00028,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,43.287463318212076,226.60137722198496,60.74824825573992,410.51958501284264,16.7922968049238,,0.0,6.757718893960928,5.234803794258101,16.003366500409506,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00029,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,50.06643192691497,245.71119466103025,27.492035482278,485.6631191821049,37.41420040573915,,0.0,17.665593349578447,4.907703329442567,7.283194272396222,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_BA_time:00030,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_BA_time,32000,43.91452759749173,170.46572973492874,25.837142693608673,403.96817572807964,32.90992613834358,,0.0,15.635172221578864,3.881761664325982,6.716198413088255,B,BA,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_DE_time:00000,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_DE_time,32000,263.89696314232333,1103.0325162373038,396.64441067210777,1909.7654736760655,164.58709176611478,,0.0,4.8148049544931135,4.179784803519785,7.064258471080443,B,DE,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_DE_time:00001,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_DE_time,32000,199.12679633168077,1078.1922045276926,344.9648322416909,1890.2081838204783,118.60655421952592,,0.0,5.479422848808402,5.414601271100518,6.63256640504358,B,DE,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_DE_time:00002,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_DE_time,32000,209.87680878905374,1237.6049967171389,360.944556462838,2096.2407180538567,143.2136617144662,,0.0,5.8076529497950204,5.896816346016821,5.781947335968126,B,DE,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_DE_time:00003,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_DE_time,32000,341.39616367742235,1226.3637025471987,506.00498116579166,2232.5832638019624,153.0640969275366,,0.0,4.412176454584071,3.592201181574971,5.266954236158264,B,DE,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_DE_time:00004,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_DE_time,32000,199.41625053457295,1257.681068369933,426.332075837729,1926.2667950214366,97.70685387586634,,0.0,4.518230985168975,6.306813336418076,6.977840795160908,B,DE,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_DE_time:00005,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_DE_time,32000,183.28881379416595,1376.98693492263,402.5020200300288,1854.0987629074023,160.37276860663624,,0.0,4.606433435462203,7.512662155525715,4.750851753019109,B,DE,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_DE_time:00006,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_DE_time,32000,186.65410165213993,1164.820679920981,421.325919378008,2118.3310400842274,197.67022544008904,,0.0,5.027772901347873,6.240530851509562,4.304324035765503,B,DE,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_DE_time:00007,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_DE_time,32000,201.70774543914536,1142.3894610122584,426.8185438924302,2098.0137292827276,163.04733086339394,,0.0,4.915469956271355,5.6635874766490515,5.148105896596145,B,DE,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_DE_time:00008,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_DE_time,32000,234.17085199431298,1156.3993941643896,487.05133464634764,2122.000514816704,107.72854846880244,,0.0,4.356831331460179,4.938272138978568,8.194904984039127,B,DE,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_DE_time:00009,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_DE_time,32000,290.7432202237074,1075.5919191823002,400.8391049247775,1949.273572171388,52.699417201006895,,0.0,4.862982548913719,3.699456580121471,17.242869677075753,B,DE,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_DE_time:00010,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_DE_time,32000,273.09927578031693,1248.333190082383,459.3232318794326,2108.472633502322,73.52602139572423,,0.0,4.590389701986102,4.570986819776671,11.752605459741382,B,DE,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_DE_time:00011,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_DE_time,32000,193.90878049408812,1007.5899380710523,371.69767428959125,1933.3649152194303,116.52476918420449,,0.0,5.201444746498837,5.196205842271137,6.791322499499375,B,DE,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_DE_time:00012,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_DE_time,32000,152.0069587863614,1201.628711032738,401.69242324251326,2157.7620416030477,150.83605049667352,,0.0,5.3716772255381695,7.905090139469013,4.993458041977029,B,DE,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_DE_time:00013,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_DE_time,32000,271.40458519179634,1137.5341262937607,346.2259024977904,2280.5758979155225,167.07357819119267,,0.0,6.5869592120713065,4.191285587492516,5.591961070678784,B,DE,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_DE_time:00014,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_DE_time,32000,211.18059914691403,1206.5488172406904,350.08589162075157,2229.8587649999654,212.54453776606186,,0.0,6.369461947399965,5.713350668170607,3.01013388145716,B,DE,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_DE_time:00015,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_DE_time,32000,297.2618505826767,1017.7859296090271,385.1134636149596,2185.7805055131844,225.6261729653496,,0.0,5.6756792790255455,3.4238699907640955,3.6346091155792344,B,DE,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_DE_time:00016,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_DE_time,32000,247.41043063718837,1078.9411920504576,391.5318347137722,1908.8705643276123,165.46005530068118,,0.0,4.875390441043153,4.360936559027522,4.701656898945364,B,DE,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_DE_time:00017,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_DE_time,32000,166.79079929430134,1177.5990704752778,267.77225945027595,2024.8277685955504,112.37518863785235,,0.0,7.561753307651913,7.060335914557323,6.637458765806284,B,DE,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
B021_3:X225_DE_time:00018,source,/Users/hanibote/Desktop/Modeling/数据集/源域数据集/12kHz_DE_data/B/0021/B021_3.mat,X225_DE_time,32000,123.35926053881599,1033.8034617652952,356.4926678199719,1850.3561498266909,142.67049094113725,,0.0,5.190446583774107,8.380428491949338,4.829373350944276,B,DE,3.0,1729,103.301,156.049,67.913,11.478,28.817,0.021,DE
